timestamp,avgEAR,is_closed,closed_frames,blnk_count,blink_rate_per_min,average_blink_duration,fatigue_flag
1765738942.61,0.258,0,0,0,0,0,1
1765738943.62,0.247,0,0,4,38.17,0.084,0
1765738944.73,0.268,0,0,4,32.42,0.084,0
1765738945.79,0.273,0,0,4,28.37,0.084,0
1765738946.8,0.212,1,1,7,44.34,0.077,1
1765738947.87,0.215,0,0,12,68.3,0.101,1
1765738948.89,0.302,0,0,12,62.27,0.101,1
1765738949.94,0.266,0,0,12,57.11,0.101,1
1765738950.95,0.219,1,1,12,52.88,0.101,1
1765738951.96,0.252,0,0,13,53.34,0.095,1
1765738952.97,0.208,0,0,13,49.87,0.095,1
1765738953.99,0.191,0,0,13,46.81,0.095,1
1765738955.01,0.238,0,0,16,54.28,0.122,1
1765738956.01,0.284,0,0,18,57.8,0.114,1
1765738957.03,0.238,0,0,19,57.85,0.111,1
1765738958.08,0.227,0,0,20,57.85,0.107,1
1765738959.09,0.257,0,0,20,55.14,0.107,1
1765738960.1,0.275,0,0,20,52.7,0.107,1
1765738961.15,0.281,0,0,20,50.38,0.107,1
1765738962.16,0.245,0,0,20,48.35,0.107,1
1765738963.17,0.15,1,1,22,51.09,0.115,1
1765738964.18,0.236,0,0,24,53.65,0.116,1
1765738965.22,0.238,0,0,24,51.63,0.116,1
1765738966.22,0.238,0,0,24,49.84,0.116,1
1765738967.23,0.215,1,1,24,48.16,0.116,1
1765738968.24,0.273,0,0,26,50.47,0.117,1
1765738969.25,0.192,0,0,28,52.64,0.113,1
1765738970.25,0.177,1,5,30,54.67,0.108,1
1765738971.3,0.319,0,0,33,58.29,0.111,1
1765738972.31,0.319,0,0,33,56.62,0.111,1
1765738973.37,0.278,0,0,36,59.95,0.115,1
1765738974.37,0.269,0,0,36,58.31,0.115,1
1765738975.38,0.251,0,0,40,63.07,0.109,1
1765738976.39,0.196,0,0,41,62.98,0.109,1
1765738977.4,0.194,0,0,46,68.88,0.103,1
1765738978.43,0.173,0,0,46,67.15,0.103,1
1765738979.44,0.257,0,0,46,65.54,0.103,1
1765738980.45,0.233,0,0,46,64.01,0.103,1
1765738981.46,0.251,0,0,46,62.54,0.103,1
1765738982.46,0.238,0,0,46,61.15,0.103,1
1765738983.53,0.214,0,0,46,59.74,0.103,1
1765738984.53,0.239,0,0,46,58.47,0.103,1
1765738985.55,0.218,0,0,46,57.25,0.103,1
1765738986.58,0.234,0,0,46,56.04,0.103,1
1765738987.6,0.255,0,0,46,54.91,0.103,1
1765738988.6,0.259,0,0,46,53.83,0.103,1
1765738989.63,0.257,0,0,46,52.77,0.103,1
1765738990.66,0.262,0,0,48,54.01,0.103,1
1765738991.66,0.235,0,0,54,59.64,0.102,1
1765738992.68,0.248,0,0,58,62.88,0.1,1
1765738993.73,0.266,0,0,58,61.7,0.1,1
1765738994.73,0.207,1,1,59,61.67,0.098,1
1765738995.79,0.165,1,11,62,63.63,0.099,1
1765738996.8,0.305,0,0,63,63.57,0.104,1
1765738997.81,0.287,0,0,65,64.48,0.105,1
1765738998.83,0.284,0,0,65,63.41,0.105,1
1765738999.84,0.253,0,0,66,63.34,0.107,1
1765739000.86,0.049,1,1,67,63.28,0.109,1
1765739001.88,0.291,0,0,68,63.21,0.111,1
1765739002.89,0.223,0,0,69,63.16,0.11,1
1765739003.89,0.232,0,0,69,62.2,0.11,1
1765739004.89,0.248,0,0,71,63.05,0.111,1
1765739005.94,0.226,0,0,72,62.97,0.111,1
1765739006.94,0.26,0,0,72,62.06,0.111,1
1765739007.97,0.246,0,0,72,61.17,0.111,1
1765739009.03,0.264,0,0,74,61.93,0.112,1
1765739010.04,0.194,1,26,74,61.07,0.112,1
1765739011.05,0.23,0,0,80,65.11,0.12,1
1765739012.09,0.169,0,0,82,65.81,0.12,1
1765739013.09,0.24,0,0,82,64.94,0.12,1
1765739014.1,0.257,0,0,82,64.09,0.12,1
1765739015.11,0.235,0,0,82,63.26,0.12,1
1765739016.11,0.162,0,0,84,63.97,0.121,1
1765739017.15,0.167,0,0,84,63.14,0.121,1
1765739018.17,0.192,0,0,84,62.35,0.121,1
1765739019.19,0.204,0,0,84,61.58,0.121,1
1765739020.24,0.207,0,0,84,60.8,0.121,1
1765739021.24,0.162,0,0,84,60.06,0.121,1
1765739022.31,0.238,0,0,84,59.31,0.121,1
1765739023.35,0.198,0,0,84,58.59,0.121,1
1765739024.38,0.152,0,0,84,57.9,0.121,1
1765739025.39,0.148,0,0,84,57.23,0.121,1
1765739026.44,0.231,0,0,84,56.56,0.121,1
1765739027.44,0.258,0,0,86,57.26,0.121,1
1765739028.44,0.258,0,0,86,56.63,0.121,1
1765739029.45,0.265,0,0,90,58.62,0.117,1
1765739030.45,0.257,0,0,90,57.99,0.117,1
1765739031.5,0.248,0,0,90,57.34,0.117,1
1765739032.51,0.245,0,0,90,56.73,0.117,1
1765739033.52,0.258,0,0,90,56.14,0.117,1
1765739034.53,0.242,0,0,90,55.56,0.117,1
1765739035.54,0.258,0,0,90,54.98,0.117,1
1765739036.58,0.27,0,0,90,54.41,0.117,1
1765739037.61,0.232,0,0,90,53.85,0.117,1
1765739038.61,0.234,0,0,90,53.32,0.117,1
1765739039.65,0.254,0,0,90,52.78,0.117,1
1765739040.66,0.274,0,0,90,52.26,0.117,1
1765739041.66,0.214,1,1,92,52.91,0.116,1
1765739050.6,0.215,0,0,0,0,0,1
1765739051.64,0.271,0,0,0,0,0,1
1765739052.68,0.27,0,0,0,0.0,0,1
1765739053.7,0.284,0,0,0,0.0,0,1
1765739054.73,0.287,0,0,0,0.0,0,1
1765739055.77,0.202,1,4,0,0.0,0,1
1765739056.77,0.257,0,0,3,19.05,0.141,0
1765739057.84,0.24,0,0,5,28.52,0.154,0
1765739058.9,0.246,0,0,7,36.31,0.122,0
1765739059.92,0.277,0,0,7,33.36,0.122,0
1765739060.98,0.268,0,0,7,30.75,0.122,0
1765739062.03,0.244,0,0,7,28.55,0.122,0
1765739063.04,0.279,0,0,7,26.71,0.122,0
1765739064.05,0.26,0,0,7,25.1,0.122,0
1765739065.11,0.233,0,0,8,26.98,0.108,0
1765739066.12,0.24,0,0,8,25.54,0.108,0
1765739067.13,0.237,0,0,9,27.26,0.104,0
1765739068.18,0.248,0,0,9,25.89,0.104,0
1765739069.18,0.273,0,0,10,27.45,0.102,0
1765739070.19,0.268,0,0,10,26.24,0.102,0
1765739071.19,0.237,0,0,11,27.65,0.128,0
1765739072.2,0.195,1,12,11,26.53,0.128,0
1765739073.21,0.187,1,9,12,27.82,0.157,0
1765739074.21,0.167,1,39,12,26.78,0.157,0
1765739075.26,0.197,1,70,12,25.77,0.157,1
1765739076.28,0.257,0,0,14,29.01,0.338,0
1765739077.28,0.257,0,0,16,32.05,0.314,0
1765739078.32,0.245,0,0,17,32.91,0.319,0
1765739079.33,0.323,0,0,17,31.86,0.319,0
1765739080.34,0.258,0,0,18,32.72,0.309,0
1765739081.34,0.25,0,0,20,35.28,0.29,0
1765739082.35,0.265,0,0,21,35.97,0.286,0
1765739083.35,0.097,1,19,21,34.98,0.286,0
1765739084.36,0.167,0,0,22,35.64,0.346,0
1765739085.37,0.217,1,2,28,44.16,0.288,1
1765739086.4,0.236,0,0,33,50.67,0.261,1
1765739087.42,0.275,0,0,36,53.87,0.245,1
1765739088.5,0.266,0,0,36,52.46,0.245,1
1765739089.55,0.252,0,0,37,52.59,0.24,1
1765739090.56,0.252,0,0,37,51.34,0.24,1
1765739091.58,0.273,0,0,37,50.16,0.24,1
1765739092.61,0.238,0,0,38,50.34,0.237,1
1765739093.62,0.275,0,0,38,49.25,0.237,1
1765739094.63,0.094,0,0,38,48.2,0.237,1
1765739095.64,0.211,1,1,43,53.4,0.219,1
1765739096.69,0.232,0,0,52,63.2,0.192,1
1765739097.7,0.245,0,0,54,64.31,0.189,1
1765739098.71,0.204,1,22,54,63.05,0.189,1
1765739099.71,0.214,1,2,55,62.99,0.202,1
1765739100.75,0.098,1,1,57,64.01,0.201,1
1765739101.76,0.269,0,0,58,63.93,0.2,1
1765739102.77,0.253,0,0,58,62.77,0.2,1
1765739103.78,0.203,1,4,58,61.65,0.2,1
1765739104.79,0.216,1,1,63,65.78,0.193,1
1765739105.83,0.224,0,0,69,70.76,0.183,1
1765739106.89,0.251,0,0,71,71.51,0.18,1
1765739107.91,0.267,0,0,71,70.31,0.18,1
1765739108.92,0.242,0,0,73,71.1,0.181,1
1765739109.93,0.209,1,8,75,71.87,0.185,1
1765739110.97,0.263,0,0,77,72.58,0.185,1
1765739111.98,0.215,0,0,77,71.46,0.185,1
1765739113.0,0.243,0,0,77,70.36,0.185,1
1765739114.06,0.237,0,0,77,69.23,0.185,1
1765739115.11,0.131,0,0,80,70.81,0.182,1
1765739123.25,0.246,0,0,0,0,0,1
1765739124.25,0.259,0,0,0,0,0,1
1765739125.26,0.26,0,0,0,0,0,1
1765739126.27,0.242,0,0,2,22.38,0.043,0
1765739127.27,0.261,0,0,2,18.85,0.043,0
1765739128.27,0.247,0,0,2,16.29,0.043,0
1765739129.28,0.245,0,0,2,14.34,0.043,0
1765739130.3,0.248,0,0,2,12.78,0.043,0
1765739131.34,0.252,0,0,2,11.5,0.043,0
1765739132.34,0.268,0,0,2,10.49,0.043,0
1765739133.34,0.176,1,1,3,14.47,0.045,0
1765739134.41,0.259,0,0,6,26.66,0.141,0
1765739135.41,0.215,1,5,7,28.95,0.165,0
1765739136.43,0.27,0,0,11,42.52,0.143,1
1765739137.48,0.098,1,1,11,39.82,0.143,0
1765739138.49,0.25,0,0,12,40.95,0.199,1
1765739139.5,0.238,0,0,13,41.96,0.189,1
1765739140.5,0.25,0,0,13,39.8,0.189,0
1765739141.5,0.208,1,3,14,40.77,0.233,1
1765739142.55,0.257,0,0,18,49.89,0.218,1
1765739143.56,0.212,1,11,18,47.67,0.218,1
1765739144.57,0.239,0,0,19,48.17,0.227,1
1765739145.58,0.274,0,0,19,46.21,0.227,1
1765739146.58,0.221,0,0,20,46.74,0.239,1
1765739147.63,0.135,1,1,24,53.89,0.222,1
1765739148.64,0.243,0,0,27,58.41,0.211,1
1765739234.29,0.27,0,0,0,0,0,1
1765739235.35,0.235,0,0,0,0,0,1
1765739236.35,0.242,0,0,0,0,0,1
1765739237.35,0.262,0,0,0,0.0,0,1
1765739238.36,0.204,1,2,0,0.0,0,1
1765739239.42,0.263,0,0,1,7.8,0.065,0
1765739240.42,0.238,0,0,1,6.9,0.065,0
1765739241.43,0.261,0,0,1,6.19,0.065,0
1765739242.43,0.273,0,0,1,5.6,0.065,1
1765739243.49,0.275,0,0,1,5.1,0.065,1
1765739244.52,0.273,0,0,1,4.69,0.065,1
1765739245.55,0.244,0,0,3,13.02,0.125,0
1765739246.55,0.266,0,0,3,12.14,0.125,0
1765739247.56,0.287,0,0,3,11.36,0.125,0
1765739248.58,0.26,0,0,3,10.68,0.125,0
1765739249.61,0.25,0,0,3,10.06,0.125,0
1765739250.63,0.244,0,0,4,12.7,0.108,0
1765739251.64,0.126,1,1,4,12.05,0.108,0
1765739751.57,0.192,1,1,0,0,0,0
1765739752.58,0.299,0,0,1,0,0.078,0
1765739753.59,0.282,0,0,1,0,0.078,0
1765739754.59,0.221,0,0,2,21.32,0.064,0
1765739755.6,0.264,0,0,4,36.11,0.142,0
1765739756.63,0.289,0,0,5,39.07,0.123,0
1765739757.66,0.266,0,0,6,41.4,0.107,0
1765739758.7,0.283,0,0,7,43.12,0.149,0
1765739759.71,0.255,0,0,8,44.63,0.147,0
1765739760.74,0.219,1,1,10,50.95,0.146,0
1765739761.77,0.215,1,1,11,51.49,0.144,0
1765739762.78,0.164,1,30,11,47.74,0.144,0
1765739763.8,0.195,1,62,11,44.48,0.144,0
1765739764.8,0.172,1,92,11,41.66,0.144,0
1765739765.81,0.218,1,122,11,39.16,0.144,0
1765739766.85,0.211,1,1,13,43.6,0.489,0
1765739767.85,0.205,1,25,15,47.64,0.43,0
1765739768.86,0.213,1,5,16,48.22,0.505,0
1765739769.87,0.196,1,27,18,51.63,0.46,0
1765739770.88,0.164,1,57,18,49.26,0.46,0
1765739771.92,0.232,0,0,19,49.65,0.555,0
1765739772.94,0.139,1,7,20,50.04,0.547,0
1765739773.95,0.213,1,11,21,50.42,0.556,0
1765739775.0,0.254,0,0,25,57.62,0.486,0
1765739776.01,0.241,0,0,25,55.45,0.486,0
1765739777.01,0.33,0,0,25,53.47,0.486,0
1765739778.03,0.207,1,20,25,51.62,0.486,0
1765739779.07,0.165,1,21,27,53.79,0.479,0
1765739780.08,0.153,1,52,27,52.06,0.479,1
1765739781.08,0.222,0,0,28,52.3,0.558,1
1765739782.09,0.259,0,0,28,50.72,0.558,1
1765739783.1,0.265,0,0,28,49.21,0.558,1
1765739784.15,0.251,0,0,29,49.45,0.544,1
1765739785.16,0.263,0,0,29,48.07,0.544,1
1765739786.16,0.188,1,2,29,46.77,0.544,1
1765739787.21,0.258,0,0,30,47.06,0.534,1
1765739788.29,0.253,0,0,30,45.77,0.534,1
1765739789.3,0.236,0,0,31,46.1,0.52,1
1765739790.31,0.278,0,0,31,44.98,0.52,1
1765739791.35,0.177,0,0,33,46.7,0.501,1
1765739792.36,0.295,0,0,35,48.39,0.481,0
1765739793.36,0.253,0,0,35,47.29,0.481,0
1765739794.37,0.294,0,0,35,46.24,0.481,0
1765739795.38,0.283,0,0,35,45.23,0.481,0
1765739796.43,0.3,0,0,35,44.23,0.481,0
1765739797.44,0.264,0,0,35,43.32,0.481,0
1765739798.51,0.196,1,9,36,43.59,0.468,0
1765739799.51,0.275,0,0,37,43.91,0.464,0
1765739800.52,0.296,0,0,37,43.05,0.464,0
1765739801.57,0.171,0,0,38,43.33,0.453,0
1765739802.58,0.265,0,0,40,44.76,0.431,0
1765739803.63,0.21,0,0,40,43.9,0.431,0
1765739804.64,0.262,0,0,40,43.1,0.431,0
1765739805.65,0.273,0,0,40,42.33,0.431,0
1765739806.7,0.192,0,0,41,42.6,0.433,0
1765910903.22,0.216,1,1,0,0,0,0
1765910904.22,0.249,0,0,6,0,0.044,0
1765910905.27,0.224,0,0,6,65.12,0.044,0
1765910906.28,0.193,1,1,8,73.5,0.092,0
1765910907.29,0.206,1,2,12,95.45,0.136,0
1765910908.33,0.201,1,2,15,104.87,0.157,0
1765910909.34,0.193,1,33,15,93.81,0.157,0
1765910910.34,0.204,1,62,15,84.93,0.157,0
1765910911.41,0.2,1,19,16,82.29,0.3,0
1765910912.42,0.162,1,50,16,75.77,0.3,0
1765910913.43,0.219,1,6,17,74.54,0.423,0
1765910914.43,0.193,1,10,20,81.76,0.396,0
1765910915.43,0.201,1,16,22,84.14,0.391,0
1765910916.44,0.199,1,46,22,79.11,0.391,0
1765910917.44,0.198,1,4,23,77.97,0.477,0
1765910918.49,0.283,0,0,25,80.03,0.464,0
1765910919.49,0.245,0,0,29,88.16,0.41,0
1765910920.5,0.288,0,0,32,92.54,0.374,0
1765910921.51,0.279,0,0,33,90.99,0.371,0
1765910922.51,0.299,0,0,34,89.61,0.376,0
1765910923.52,0.291,0,0,35,88.34,0.373,0
1765910924.56,0.253,0,0,36,87.06,0.366,0
1765910925.57,0.095,1,3,36,83.66,0.366,0
1765910926.57,0.237,0,0,39,87.22,0.356,0
1765910927.58,0.255,0,0,39,84.07,0.356,0
1765910928.59,0.245,0,0,40,83.21,0.348,0
1765910929.63,0.287,0,0,41,82.32,0.346,0
1765910930.63,0.181,1,2,41,79.64,0.346,1
1765910931.65,0.163,0,0,43,80.89,0.334,1
1765910932.7,0.292,0,0,44,80.11,0.332,1
1765910933.71,0.246,0,0,45,79.49,0.327,1
1765910934.73,0.255,0,0,46,78.9,0.324,1
1765910935.78,0.215,0,0,47,78.27,0.319,1
1765910936.78,0.261,0,0,51,82.62,0.297,1
1765910937.8,0.176,1,1,52,81.99,0.296,1
1765910938.8,0.233,0,0,53,81.42,0.292,1
1765910939.81,0.231,0,0,54,80.86,0.299,1
1765910951.97,0.238,0,0,0,0,0,0
1765910952.99,0.268,0,0,0,0,0,0
1765910954.0,0.247,0,0,0,0,0,0
1765910955.0,0.26,0,0,3,34.92,0.061,0
1765910956.02,0.275,0,0,3,29.17,0.061,0
1765910957.02,0.247,0,0,3,25.09,0.061,0
1765910958.06,0.254,0,0,3,21.91,0.061,0
1765910959.06,0.255,0,0,4,26.03,0.06,0
1765910960.08,0.274,0,0,4,23.44,0.06,0
1765910961.14,0.279,0,0,5,26.55,0.056,0
1765910962.15,0.191,0,0,6,29.28,0.049,0
1765910963.15,0.26,0,0,7,31.57,0.049,0
1765910964.16,0.27,0,0,7,29.34,0.049,0
1765910965.17,0.257,0,0,7,27.4,0.049,0
1765910966.21,0.264,0,0,7,25.67,0.049,0
1765910967.21,0.291,0,0,7,24.19,0.049,0
1765910968.22,0.255,0,0,7,22.85,0.049,0
1765910969.24,0.265,0,0,7,21.66,0.049,0
1765910970.25,0.263,0,0,7,20.59,0.049,0
1765910971.3,0.239,0,0,8,22.38,0.051,0
1765910972.31,0.104,0,0,9,24.04,0.053,0
1765910973.36,0.243,0,0,9,22.97,0.053,0
1765910974.36,0.258,0,0,9,22.04,0.053,0
1765910975.38,0.08,0,0,10,23.5,0.054,0
1765910976.38,0.267,0,0,10,22.61,0.054,0
1765910977.42,0.212,1,1,11,23.93,0.056,0
1765910978.43,0.238,0,0,14,29.38,0.059,0
1765910979.44,0.257,0,0,16,32.44,0.082,0
1765910980.44,0.23,0,0,17,33.35,0.09,0
1765910981.44,0.246,0,0,19,36.08,0.087,0
1765910982.45,0.132,1,6,19,34.96,0.087,0
1765910983.5,0.194,0,0,21,37.44,0.101,0
1765910984.51,0.212,1,2,26,45.0,0.112,0
1765910985.52,0.219,1,2,28,47.1,0.113,0
1765910986.54,0.183,1,33,28,45.79,0.113,0
1765910987.58,0.215,1,3,29,46.12,0.176,0
1765910988.59,0.216,1,1,31,48.01,0.172,0
1765910989.59,0.257,0,0,32,48.31,0.167,0
1765910990.6,0.171,1,2,32,47.11,0.167,0
1765910991.6,0.247,0,0,33,47.41,0.164,0
1765910992.61,0.248,0,0,35,49.1,0.157,0
1765910993.65,0.227,0,0,39,53.41,0.147,0
1765910994.66,0.224,0,0,40,53.55,0.145,0
1765910995.72,0.216,1,1,42,54.93,0.141,0
1765910996.75,0.223,0,0,48,61.4,0.14,1
1765910997.8,0.1,1,2,52,65.06,0.138,1
1765910998.81,0.141,1,3,53,64.95,0.14,1
1765910999.81,0.294,0,0,54,64.85,0.143,1
1765911000.82,0.19,0,0,58,68.26,0.139,1
1765911001.85,0.202,1,3,59,68.06,0.137,1
1765911002.86,0.116,1,1,63,71.3,0.133,1
1765911003.87,0.196,1,1,67,74.41,0.134,1
1765911004.88,0.258,0,0,69,75.23,0.132,1
1765911005.95,0.248,0,0,69,73.79,0.132,1
1765911006.98,0.246,0,0,69,72.46,0.132,1
1765911008.0,0.259,0,0,69,71.19,0.132,1
1765911009.02,0.181,1,8,69,69.97,0.132,1
1765911010.11,0.23,0,0,70,69.69,0.14,1
1765911011.14,0.247,0,0,71,69.5,0.14,1
1765911012.15,0.24,0,0,71,68.37,0.14,1
1765911025.44,0.27,0,0,0,0,0,0
1765911026.45,0.151,1,1,2,0,0.121,0
1765911027.49,0.256,0,0,3,0,0.348,0
1765911028.51,0.253,0,0,4,46.73,0.277,0
1765911029.51,0.247,0,0,4,39.12,0.277,0
1765911030.52,0.258,0,0,4,33.58,0.277,0
1765911031.55,0.231,0,0,6,44.02,0.225,0
1765911038.6,0.304,0,0,0,0,0,0
1765911039.64,0.245,0,0,1,0,0.059,0
1765911040.66,0.183,0,0,4,0,0.083,0
1765911041.68,0.243,0,0,4,46.42,0.083,0
1765911042.7,0.21,0,0,4,38.8,0.083,0
1765911043.71,0.251,0,0,4,33.37,0.083,0
1765911044.77,0.191,0,0,4,29.05,0.083,0
1765911045.78,0.218,0,0,5,32.36,0.072,0
1765911046.8,0.086,0,0,6,35.01,0.074,0
1765911047.86,0.224,0,0,9,47.6,0.103,0
1765911048.87,0.241,0,0,11,53.45,0.141,0
1765911049.91,0.235,0,0,12,53.75,0.14,0
1765911050.98,0.206,0,0,12,49.75,0.14,0
1765911052.01,0.182,1,4,13,50.38,0.134,0
1765911053.01,0.281,0,0,14,50.94,0.149,0
1765911054.06,0.288,0,0,14,47.85,0.149,0
1765911055.07,0.218,0,0,14,45.25,0.149,0
1765911056.08,0.244,0,0,14,42.93,0.149,0
1765911057.13,0.332,0,0,14,40.75,0.149,0
1765911058.14,0.129,0,0,15,41.62,0.142,0
1765911059.2,0.172,0,0,16,42.33,0.137,0
1765911060.28,0.25,0,0,17,42.92,0.132,0
1765911061.32,0.203,0,0,18,43.54,0.128,0
1765911062.33,0.115,1,1,20,46.47,0.125,0
1765911063.36,0.2,1,10,22,49.16,0.127,0
1765911064.4,0.217,1,3,28,60.25,0.132,0
1765911065.4,0.233,0,0,32,66.46,0.124,0
1765911066.4,0.236,0,0,42,84.34,0.109,0
1765911067.41,0.26,0,0,42,81.57,0.109,1
1765911068.42,0.181,1,4,44,82.75,0.107,1
1765911069.43,0.273,0,0,45,82.03,0.116,1
1765911070.43,0.263,0,0,45,79.6,0.116,1
1765911071.44,0.255,0,0,45,77.29,0.116,1
1765911072.48,0.233,0,0,48,80.08,0.112,1
1765911073.48,0.248,0,0,48,77.9,0.112,1
1765911074.48,0.249,0,0,48,75.85,0.112,1
1765911075.5,0.241,0,0,48,73.88,0.112,1
1765911076.56,0.251,0,0,50,74.91,0.109,1
1765911077.61,0.257,0,0,51,74.46,0.108,1
1765911078.62,0.243,0,0,51,72.66,0.108,1
1765911079.63,0.25,0,0,51,70.96,0.108,1
1765911205.58,0.194,1,1,0,0,0,0
1765911206.63,0.21,1,1,5,0,0.075,0
1765911207.68,0.25,0,0,8,0,0.061,0
1765911208.74,0.222,0,0,8,88.14,0.061,0
1765911209.75,0.362,0,0,12,111.62,0.069,0
1765911210.75,0.33,0,0,12,96.56,0.069,0
1765911211.76,0.22,1,4,13,92.2,0.064,0
1765911212.76,0.262,0,0,15,95.13,0.068,0
1765911213.77,0.229,0,0,15,85.94,0.068,0
1765911214.78,0.272,0,0,19,99.26,0.062,0
1765911215.81,0.296,0,0,19,91.11,0.062,0
1765911216.82,0.328,0,0,19,84.28,0.062,0
1765911217.83,0.28,0,0,20,82.54,0.069,0
1765911218.84,0.258,0,0,20,77.22,0.069,0
1765911219.84,0.295,0,0,20,72.52,0.069,0
1765911220.85,0.282,0,0,20,68.38,0.069,0
1765911221.85,0.271,0,0,20,64.68,0.069,0
1765911222.91,0.214,0,0,20,61.18,0.069,0
1765911223.92,0.244,0,0,20,58.19,0.069,0
1765911224.93,0.249,0,0,22,61.04,0.08,0
1765911225.98,0.249,0,0,22,58.21,0.08,0
1765911226.99,0.25,0,0,22,55.72,0.08,0
1765911228.05,0.243,0,0,22,53.36,0.08,0
1765911229.05,0.24,0,0,23,53.58,0.079,0
1765911230.06,0.241,0,0,23,51.57,0.079,0
1765911231.07,0.246,0,0,23,49.69,0.079,0
1765911232.11,0.215,1,1,28,58.31,0.074,0
1765911233.13,0.228,0,0,35,70.4,0.069,0
1765911234.14,0.235,0,0,36,70.03,0.07,1
1765911235.18,0.275,0,0,38,71.51,0.07,1
1765911236.19,0.275,0,0,38,69.31,0.07,1
1765911237.2,0.264,0,0,38,67.25,0.07,1
1765911238.23,0.2,1,21,38,65.27,0.07,1
1765911239.25,0.248,0,0,39,65.08,0.104,1
1765911240.33,0.179,1,5,39,63.19,0.104,1
1765911308.01,0.281,0,0,0,0,0,0
1765911309.02,0.263,0,0,0,0,0,0
1765911310.03,0.259,0,0,0,0,0,0
1765911324.61,0.283,0,0,0,0,0,0
1765911325.61,0.256,0,0,0,0,0,0
1765911326.62,0.139,1,4,0,0,0,0
1765911327.63,0.28,0,0,1,10.84,0.16,0
1765911328.65,0.246,0,0,2,18.31,0.098,0
1765911329.65,0.262,0,0,2,15.88,0.098,0
1765911330.67,0.294,0,0,2,14.0,0.098,0
1765911331.7,0.275,0,0,3,18.74,0.122,0
1765911332.7,0.188,1,5,4,22.63,0.117,0
1765911333.71,0.285,0,0,5,25.84,0.133,0
1765911334.75,0.268,0,0,6,28.46,0.145,0
1765911335.75,0.287,0,0,7,30.77,0.146,0
1765911336.78,0.256,0,0,8,32.7,0.174,0
1765911337.8,0.199,0,0,9,34.39,0.165,0
1765911338.82,0.269,0,0,10,35.88,0.169,0
1765911339.85,0.25,0,0,11,37.18,0.17,0
1765911340.89,0.275,0,0,13,41.5,0.152,0
1765911341.89,0.283,0,0,13,39.4,0.152,0
1765911342.93,0.28,0,0,14,40.33,0.149,0
1765911343.94,0.236,0,0,14,38.46,0.149,0
1765911344.94,0.246,0,0,15,39.39,0.146,0
1765911345.97,0.247,0,0,15,37.7,0.146,0
1765911346.98,0.26,0,0,16,38.58,0.138,0
1765911347.99,0.243,0,0,16,37.08,0.138,0
1765911349.02,0.248,0,0,16,35.66,0.138,0
1765911350.04,0.253,0,0,16,34.35,0.138,0
1765911351.05,0.267,0,0,16,33.16,0.138,0
1765911352.05,0.279,0,0,16,32.05,0.138,0
1765911353.05,0.244,0,0,16,31.01,0.138,0
1765911354.09,0.271,0,0,16,30.0,0.138,0
1765911355.1,0.263,0,0,16,29.09,0.138,0
1765911356.12,0.263,0,0,16,28.21,0.138,0
1765911357.13,0.248,0,0,16,27.4,0.138,0
1765911358.13,0.215,0,0,16,26.64,0.138,0
1765911359.18,0.277,0,0,16,25.89,0.138,0
1765911360.2,0.274,0,0,16,25.19,0.138,0
1765911361.22,0.264,0,0,16,24.54,0.138,0
1765911362.23,0.259,0,0,16,23.92,0.138,0
1765911363.24,0.256,0,0,16,23.33,0.138,0
1765911364.25,0.251,0,0,16,22.77,0.138,0
1765911365.29,0.242,0,0,16,22.22,0.138,0
1765911366.34,0.246,0,0,16,21.7,0.138,0
1765911367.35,0.233,0,0,16,21.21,0.138,0
1765911368.36,0.244,0,0,16,20.75,0.138,0
1765911369.38,0.277,0,0,16,20.3,0.138,0
1765911370.39,0.244,0,0,16,19.88,0.138,0
1765911371.4,0.262,0,0,16,19.47,0.138,0
1765911372.41,0.262,0,0,16,19.08,0.138,0
1765911373.45,0.261,0,0,16,18.69,0.138,0
1765911374.47,0.245,0,0,16,18.33,0.138,0
1765911375.49,0.248,0,0,17,19.11,0.133,0
1765911376.53,0.238,0,0,17,18.74,0.133,0
1765911377.55,0.251,0,0,17,18.39,0.133,0
1765911378.56,0.233,0,0,17,18.07,0.133,0
1765911379.57,0.241,0,0,17,17.75,0.133,0
1765911380.6,0.238,0,0,17,17.43,0.133,0
1765911381.63,0.247,0,0,17,17.13,0.133,0
1765911382.64,0.249,0,0,17,16.85,0.133,0
1765911383.64,0.254,0,0,17,16.57,0.133,0
1765911384.66,0.243,0,0,17,16.3,0.133,0
1765911385.67,0.267,0,0,17,16.04,0.133,0
1765911386.69,0.253,0,0,17,15.79,0.133,0
1765911387.71,0.261,0,0,17,15.55,0.133,0
1765911388.71,0.248,0,0,17,15.31,0.133,0
1765911389.72,0.251,0,0,17,15.08,0.133,0
1765911390.76,0.269,0,0,17,14.86,0.133,0
1765911391.79,0.28,0,0,17,14.63,0.133,0
1765911392.8,0.24,0,0,17,14.43,0.133,0
1765911393.8,0.282,0,0,17,14.23,0.133,0
1765911394.82,0.273,0,0,17,14.03,0.133,0
1765911395.83,0.248,0,0,17,13.83,0.133,0
1765911396.84,0.262,0,0,17,13.65,0.133,0
1765911397.86,0.252,0,0,17,13.46,0.133,0
1765911398.87,0.234,0,0,17,13.29,0.133,0
1765911399.89,0.229,0,0,17,13.11,0.133,0
1765911400.92,0.253,0,0,18,13.7,0.127,0
1765911401.95,0.255,0,0,18,13.53,0.127,0
